"Facility ID","Measure ID","Value","Footnote","Start Date","End Date"
330279,MSPB-1,0.991228,,01/01/2023,12/31/2023
330285,MSPB-1,0.937275,,01/01/2023,12/31/2023
330286,MSPB-1,1.089077,,01/01/2023,12/31/2023
330304,MSPB-1,1.009292,,01/01/2023,12/31/2023
330307,MSPB-1,1.009492,,01/01/2023,12/31/2023
330331,MSPB-1,1.076459,,01/01/2023,12/31/2023
330332,MSPB-1,1.099673,,01/01/2023,12/31/2023
330350,MSPB-1,1.018617,,01/01/2023,12/31/2023
330386,MSPB-1,0.985572,,01/01/2023,12/31/2023
330393,MSPB-1,1.030738,,01/01/2023,12/31/2023
330394,MSPB-1,0.973947,,01/01/2023,12/31/2023
330395,MSPB-1,1.146578,,01/01/2023,12/31/2023
330396,MSPB-1,1.027349,,01/01/2023,12/31/2023
330399,MSPB-1,0.976776,,01/01/2023,12/31/2023
330401,MSPB-1,1.018998,,01/01/2023,12/31/2023
330406,MSPB-1,0.917475,,01/01/2023,12/31/2023
340001,MSPB-1,0.929811,,01/01/2023,12/31/2023
340002,MSPB-1,1.000254,,01/01/2023,12/31/2023
340003,MSPB-1,0.883848,,01/01/2023,12/31/2023
340004,MSPB-1,0.973175,,01/01/2023,12/31/2023
340008,MSPB-1,0.899455,,01/01/2023,12/31/2023
340010,MSPB-1,0.935771,,01/01/2023,12/31/2023
340013,MSPB-1,0.941260,,01/01/2023,12/31/2023
340014,MSPB-1,0.974705,,01/01/2023,12/31/2023
340015,MSPB-1,0.974504,,01/01/2023,12/31/2023
340016,MSPB-1,1.065643,,01/01/2023,12/31/2023
340017,MSPB-1,0.980512,,01/01/2023,12/31/2023
340020,MSPB-1,0.952647,,01/01/2023,12/31/2023
340021,MSPB-1,0.962382,,01/01/2023,12/31/2023
340023,MSPB-1,0.968556,,01/01/2023,12/31/2023
340024,MSPB-1,0.928892,,01/01/2023,12/31/2023
340027,MSPB-1,0.970316,,01/01/2023,12/31/2023
340028,MSPB-1,0.950472,,01/01/2023,12/31/2023
340030,MSPB-1,0.951480,,01/01/2023,12/31/2023
340032,MSPB-1,0.958645,,01/01/2023,12/31/2023
340039,MSPB-1,0.969407,,01/01/2023,12/31/2023
340040,MSPB-1,0.982868,,01/01/2023,12/31/2023
340041,MSPB-1,1.014959,,01/01/2023,12/31/2023
340042,MSPB-1,0.981389,,01/01/2023,12/31/2023
340047,MSPB-1,0.986524,,01/01/2023,12/31/2023
340049,MSPB-1,0.932788,,01/01/2023,12/31/2023
340050,MSPB-1,0.887835,,01/01/2023,12/31/2023
340051,MSPB-1,0.929052,,01/01/2023,12/31/2023
340053,MSPB-1,0.986910,,01/01/2023,12/31/2023
340060,MSPB-1,0.934089,,01/01/2023,12/31/2023
340061,MSPB-1,0.960976,,01/01/2023,12/31/2023
340064,MSPB-1,1.033639,,01/01/2023,12/31/2023
340068,MSPB-1,0.981433,,01/01/2023,12/31/2023
340069,MSPB-1,1.006996,,01/01/2023,12/31/2023
340070,MSPB-1,0.884919,,01/01/2023,12/31/2023
340071,MSPB-1,0.879320,,01/01/2023,12/31/2023
340073,MSPB-1,0.922003,,01/01/2023,12/31/2023
340075,MSPB-1,0.999978,,01/01/2023,12/31/2023
340084,MSPB-1,1.080413,,01/01/2023,12/31/2023
340085,MSPB-1,0.991236,,01/01/2023,12/31/2023
340087,MSPB-1,0.987191,,01/01/2023,12/31/2023
340090,MSPB-1,0.929262,,01/01/2023,12/31/2023
340091,MSPB-1,0.939554,,01/01/2023,12/31/2023
340096,MSPB-1,0.921660,,01/01/2023,12/31/2023
340097,MSPB-1,0.940120,,01/01/2023,12/31/2023
340098,MSPB-1,0.935535,,01/01/2023,12/31/2023
340099,MSPB-1,0.936230,,01/01/2023,12/31/2023
340107,MSPB-1,0.974390,,01/01/2023,12/31/2023
340109,MSPB-1,0.993809,,01/01/2023,12/31/2023
340113,MSPB-1,0.973522,,01/01/2023,12/31/2023
340114,MSPB-1,0.924635,,01/01/2023,12/31/2023
340115,MSPB-1,0.891546,,01/01/2023,12/31/2023
340116,MSPB-1,1.054170,,01/01/2023,12/31/2023
340119,MSPB-1,0.943744,,01/01/2023,12/31/2023
340120,MSPB-1,0.924718,,01/01/2023,12/31/2023
340123,MSPB-1,0.899428,,01/01/2023,12/31/2023
340126,MSPB-1,0.963300,,01/01/2023,12/31/2023
340127,MSPB-1,0.883324,,01/01/2023,12/31/2023
340129,MSPB-1,0.926236,,01/01/2023,12/31/2023
340130,MSPB-1,0.936153,,01/01/2023,12/31/2023
340131,MSPB-1,0.899536,,01/01/2023,12/31/2023
340132,MSPB-1,0.988861,,01/01/2023,12/31/2023
340141,MSPB-1,0.970010,,01/01/2023,12/31/2023
340142,MSPB-1,0.885175,,01/01/2023,12/31/2023
340143,MSPB-1,0.970881,,01/01/2023,12/31/2023
340145,MSPB-1,0.960783,,01/01/2023,12/31/2023
340147,MSPB-1,0.968884,,01/01/2023,12/31/2023
340148,MSPB-1,0.914582,,01/01/2023,12/31/2023
340151,MSPB-1,1.013218,,01/01/2023,12/31/2023
340155,MSPB-1,0.915880,,01/01/2023,12/31/2023
340156,MSPB-1,1.065195,,01/01/2023,12/31/2023
340158,MSPB-1,0.933847,,01/01/2023,12/31/2023
340159,MSPB-1,0.961813,,01/01/2023,12/31/2023
340166,MSPB-1,0.930762,,01/01/2023,12/31/2023
340168,MSPB-1,1.110875,,01/01/2023,12/31/2023
340171,MSPB-1,0.935312,,01/01/2023,12/31/2023
340173,MSPB-1,0.965402,,01/01/2023,12/31/2023
340183,MSPB-1,0.975974,,01/01/2023,12/31/2023
340184,MSPB-1,0.942972,,01/01/2023,12/31/2023
340187,MSPB-1,0.792851,,01/01/2023,12/31/2023
340188,MSPB-1,0.731444,,01/01/2023,12/31/2023
340190,MSPB-1,0.858511,,01/01/2023,12/31/2023
340195,MSPB-1,0.898842,,01/01/2023,12/31/2023
350002,MSPB-1,0.966086,,01/01/2023,12/31/2023
350006,MSPB-1,0.937623,,01/01/2023,12/31/2023
350011,MSPB-1,1.045375,,01/01/2023,12/31/2023
350015,MSPB-1,0.910816,,01/01/2023,12/31/2023
350019,MSPB-1,1.035428,,01/01/2023,12/31/2023
350063,MSPB-1,0.814801,,01/01/2023,12/31/2023
350070,MSPB-1,1.015241,,01/01/2023,12/31/2023
360001,MSPB-1,0.956403,,01/01/2023,12/31/2023
360002,MSPB-1,0.966157,,01/01/2023,12/31/2023
360003,MSPB-1,1.045478,,01/01/2023,12/31/2023
360006,MSPB-1,0.982550,,01/01/2023,12/31/2023
360008,MSPB-1,0.987851,,01/01/2023,12/31/2023
360009,MSPB-1,1.035972,,01/01/2023,12/31/2023
360010,MSPB-1,1.020320,,01/01/2023,12/31/2023
360011,MSPB-1,0.955011,,01/01/2023,12/31/2023
360012,MSPB-1,0.969240,,01/01/2023,12/31/2023
360013,MSPB-1,1.144783,,01/01/2023,12/31/2023
360014,MSPB-1,0.872130,,01/01/2023,12/31/2023
360016,MSPB-1,1.001618,,01/01/2023,12/31/2023
360017,MSPB-1,0.982423,,01/01/2023,12/31/2023
360020,MSPB-1,1.012415,,01/01/2023,12/31/2023
360025,MSPB-1,1.027603,,01/01/2023,12/31/2023
360026,MSPB-1,0.920006,,01/01/2023,12/31/2023
360027,MSPB-1,0.972750,,01/01/2023,12/31/2023
360029,MSPB-1,0.889059,,01/01/2023,12/31/2023
360032,MSPB-1,0.921289,,01/01/2023,12/31/2023
360035,MSPB-1,0.988769,,01/01/2023,12/31/2023
360036,MSPB-1,0.989334,,01/01/2023,12/31/2023
360039,MSPB-1,0.923779,,01/01/2023,12/31/2023
360040,MSPB-1,1.015558,,01/01/2023,12/31/2023
360041,MSPB-1,0.998594,,01/01/2023,12/31/2023
360044,MSPB-1,0.961883,,01/01/2023,12/31/2023
360046,MSPB-1,0.918932,,01/01/2023,12/31/2023
360048,MSPB-1,1.046002,,01/01/2023,12/31/2023
360051,MSPB-1,1.014484,,01/01/2023,12/31/2023
360054,MSPB-1,1.087522,,01/01/2023,12/31/2023
360055,MSPB-1,1.027925,,01/01/2023,12/31/2023
360056,MSPB-1,0.983992,,01/01/2023,12/31/2023
360058,MSPB-1,0.921164,,01/01/2023,12/31/2023
360059,MSPB-1,0.977368,,01/01/2023,12/31/2023
360064,MSPB-1,1.031302,,01/01/2023,12/31/2023
360065,MSPB-1,0.916183,,01/01/2023,12/31/2023
360066,MSPB-1,1.011799,,01/01/2023,12/31/2023
360068,MSPB-1,1.034620,,01/01/2023,12/31/2023
360070,MSPB-1,1.015945,,01/01/2023,12/31/2023
360071,MSPB-1,0.988012,,01/01/2023,12/31/2023
360072,MSPB-1,0.931159,,01/01/2023,12/31/2023
360075,MSPB-1,1.004016,,01/01/2023,12/31/2023
360076,MSPB-1,0.991567,,01/01/2023,12/31/2023
360077,MSPB-1,0.976463,,01/01/2023,12/31/2023
360078,MSPB-1,0.951338,,01/01/2023,12/31/2023
360079,MSPB-1,1.007679,,01/01/2023,12/31/2023
360080,MSPB-1,1.048944,,01/01/2023,12/31/2023
360082,MSPB-1,0.935146,,01/01/2023,12/31/2023
360084,MSPB-1,0.992476,,01/01/2023,12/31/2023
360085,MSPB-1,0.992216,,01/01/2023,12/31/2023
360086,MSPB-1,1.062130,,01/01/2023,12/31/2023
360087,MSPB-1,0.981310,,01/01/2023,12/31/2023
360089,MSPB-1,0.911817,,01/01/2023,12/31/2023
360091,MSPB-1,1.017108,,01/01/2023,12/31/2023
360092,MSPB-1,0.883735,,01/01/2023,12/31/2023
360095,MSPB-1,0.958483,,01/01/2023,12/31/2023
360096,MSPB-1,0.990637,,01/01/2023,12/31/2023
360098,MSPB-1,1.020929,,01/01/2023,12/31/2023
360107,MSPB-1,1.012091,,01/01/2023,12/31/2023
360109,MSPB-1,0.934540,,01/01/2023,12/31/2023
360112,MSPB-1,1.044764,,01/01/2023,12/31/2023
360118,MSPB-1,0.995447,,01/01/2023,12/31/2023
360121,MSPB-1,1.155939,,01/01/2023,12/31/2023
360123,MSPB-1,1.056058,,01/01/2023,12/31/2023
360125,MSPB-1,1.023197,,01/01/2023,12/31/2023
360131,MSPB-1,1.091292,,01/01/2023,12/31/2023
360132,MSPB-1,1.015827,,01/01/2023,12/31/2023
360133,MSPB-1,0.984309,,01/01/2023,12/31/2023
360134,MSPB-1,0.966942,,01/01/2023,12/31/2023
360137,MSPB-1,1.020985,,01/01/2023,12/31/2023
360143,MSPB-1,1.024294,,01/01/2023,12/31/2023
360144,MSPB-1,0.994715,,01/01/2023,12/31/2023
360145,MSPB-1,1.050944,,01/01/2023,12/31/2023
360147,MSPB-1,0.986703,,01/01/2023,12/31/2023
360148,MSPB-1,0.776166,,01/01/2023,12/31/2023
360150,MSPB-1,0.974926,,01/01/2023,12/31/2023
360152,MSPB-1,0.947376,,01/01/2023,12/31/2023
360155,MSPB-1,0.970728,,01/01/2023,12/31/2023
360156,MSPB-1,0.917223,,01/01/2023,12/31/2023
360159,MSPB-1,0.994537,,01/01/2023,12/31/2023
360161,MSPB-1,1.033609,,01/01/2023,12/31/2023
360163,MSPB-1,0.976104,,01/01/2023,12/31/2023
360170,MSPB-1,0.917251,,01/01/2023,12/31/2023
360172,MSPB-1,1.171757,,01/01/2023,12/31/2023
360174,MSPB-1,0.964019,,01/01/2023,12/31/2023
360175,MSPB-1,1.028064,,01/01/2023,12/31/2023
360179,MSPB-1,1.008453,,01/01/2023,12/31/2023
360180,MSPB-1,0.942610,,01/01/2023,12/31/2023
360185,MSPB-1,1.063181,,01/01/2023,12/31/2023
360189,MSPB-1,1.032640,,01/01/2023,12/31/2023
360197,MSPB-1,0.977779,,01/01/2023,12/31/2023
360203,MSPB-1,0.920398,,01/01/2023,12/31/2023
360210,MSPB-1,0.841693,,01/01/2023,12/31/2023
360211,MSPB-1,1.026880,,01/01/2023,12/31/2023
360218,MSPB-1,0.983710,,01/01/2023,12/31/2023
360230,MSPB-1,0.992692,,01/01/2023,12/31/2023
360234,MSPB-1,0.990862,,01/01/2023,12/31/2023
360236,MSPB-1,0.990262,,01/01/2023,12/31/2023
360239,MSPB-1,0.964364,,01/01/2023,12/31/2023
360245,MSPB-1,0.870865,,01/01/2023,12/31/2023
360247,MSPB-1,N/A,1,01/01/2023,12/31/2023
360259,MSPB-1,1.002935,,01/01/2023,12/31/2023
360263,MSPB-1,0.915778,,01/01/2023,12/31/2023
360266,MSPB-1,0.933731,,01/01/2023,12/31/2023
360270,MSPB-1,0.932565,,01/01/2023,12/31/2023
360276,MSPB-1,1.013201,,01/01/2023,12/31/2023
360348,MSPB-1,0.914998,,01/01/2023,12/31/2023
360351,MSPB-1,0.872103,,01/01/2023,12/31/2023
360352,MSPB-1,1.046619,,01/01/2023,12/31/2023
360354,MSPB-1,1.046246,,01/01/2023,12/31/2023
360355,MSPB-1,0.938743,,01/01/2023,12/31/2023
360358,MSPB-1,N/A,1,01/01/2023,12/31/2023
360359,MSPB-1,0.975641,,01/01/2023,12/31/2023
360360,MSPB-1,0.973874,,01/01/2023,12/31/2023
360361,MSPB-1,N/A,1,01/01/2023,12/31/2023
360364,MSPB-1,0.913586,,01/01/2023,12/31/2023
360365,MSPB-1,1.072609,,01/01/2023,12/31/2023
360367,MSPB-1,0.799846,,01/01/2023,12/31/2023
360368,MSPB-1,0.906573,,01/01/2023,12/31/2023
370001,MSPB-1,1.018991,,01/01/2023,12/31/2023
370002,MSPB-1,0.951807,,01/01/2023,12/31/2023
370004,MSPB-1,0.956500,,01/01/2023,12/31/2023
370006,MSPB-1,0.956999,,01/01/2023,12/31/2023
370008,MSPB-1,0.956683,,01/01/2023,12/31/2023
370013,MSPB-1,1.174744,,01/01/2023,12/31/2023
370014,MSPB-1,1.061068,,01/01/2023,12/31/2023
370015,MSPB-1,0.891085,,01/01/2023,12/31/2023
370016,MSPB-1,1.084239,,01/01/2023,12/31/2023
370018,MSPB-1,0.999053,,01/01/2023,12/31/2023
370019,MSPB-1,1.005896,,01/01/2023,12/31/2023
370020,MSPB-1,1.040049,,01/01/2023,12/31/2023
370022,MSPB-1,1.028295,,01/01/2023,12/31/2023
370023,MSPB-1,0.987953,,01/01/2023,12/31/2023
370025,MSPB-1,1.019612,,01/01/2023,12/31/2023
370026,MSPB-1,1.068283,,01/01/2023,12/31/2023
370028,MSPB-1,1.068346,,01/01/2023,12/31/2023
370034,MSPB-1,0.939118,,01/01/2023,12/31/2023
370037,MSPB-1,0.987485,,01/01/2023,12/31/2023
370039,MSPB-1,0.935323,,01/01/2023,12/31/2023
370047,MSPB-1,1.058991,,01/01/2023,12/31/2023
370049,MSPB-1,1.000046,,01/01/2023,12/31/2023
370054,MSPB-1,0.986596,,01/01/2023,12/31/2023
370056,MSPB-1,0.974833,,01/01/2023,12/31/2023
370057,MSPB-1,0.979561,,01/01/2023,12/31/2023
370078,MSPB-1,1.080145,,01/01/2023,12/31/2023
370083,MSPB-1,1.054248,,01/01/2023,12/31/2023
370089,MSPB-1,0.983992,,01/01/2023,12/31/2023
370091,MSPB-1,1.066014,,01/01/2023,12/31/2023
370093,MSPB-1,1.085968,,01/01/2023,12/31/2023
370094,MSPB-1,0.985579,,01/01/2023,12/31/2023
370097,MSPB-1,0.992167,,01/01/2023,12/31/2023
370099,MSPB-1,1.018328,,01/01/2023,12/31/2023
370100,MSPB-1,1.075675,,01/01/2023,12/31/2023
370106,MSPB-1,1.141546,,01/01/2023,12/31/2023
370112,MSPB-1,0.955469,,01/01/2023,12/31/2023
370113,MSPB-1,1.033869,,01/01/2023,12/31/2023
370114,MSPB-1,1.051110,,01/01/2023,12/31/2023
370149,MSPB-1,0.941761,,01/01/2023,12/31/2023
370153,MSPB-1,1.052761,,01/01/2023,12/31/2023
370158,MSPB-1,0.990013,,01/01/2023,12/31/2023
370166,MSPB-1,0.976622,,01/01/2023,12/31/2023
370170,MSPB-1,0.720394,,01/01/2023,12/31/2023
370171,MSPB-1,0.962738,,01/01/2023,12/31/2023
370172,MSPB-1,0.968480,,01/01/2023,12/31/2023
370173,MSPB-1,0.755793,,01/01/2023,12/31/2023
370178,MSPB-1,0.857071,,01/01/2023,12/31/2023
370180,MSPB-1,0.842854,,01/01/2023,12/31/2023
370183,MSPB-1,0.956722,,01/01/2023,12/31/2023
370192,MSPB-1,1.033169,,01/01/2023,12/31/2023
370199,MSPB-1,N/A,1,01/01/2023,12/31/2023
370201,MSPB-1,0.904661,,01/01/2023,12/31/2023
370202,MSPB-1,0.987175,,01/01/2023,12/31/2023
370203,MSPB-1,1.013802,,01/01/2023,12/31/2023
370206,MSPB-1,1.012940,,01/01/2023,12/31/2023
370210,MSPB-1,0.996196,,01/01/2023,12/31/2023
370211,MSPB-1,1.053345,,01/01/2023,12/31/2023
370212,MSPB-1,0.906306,,01/01/2023,12/31/2023
370214,MSPB-1,N/A,1,01/01/2023,12/31/2023
370215,MSPB-1,1.015274,,01/01/2023,12/31/2023
370216,MSPB-1,0.917626,,01/01/2023,12/31/2023
370218,MSPB-1,0.940429,,01/01/2023,12/31/2023
370220,MSPB-1,0.896850,,01/01/2023,12/31/2023
370222,MSPB-1,0.930908,,01/01/2023,12/31/2023
370225,MSPB-1,N/A,1,01/01/2023,12/31/2023
370227,MSPB-1,0.917320,,01/01/2023,12/31/2023
370228,MSPB-1,0.918408,,01/01/2023,12/31/2023
370234,MSPB-1,0.999270,,01/01/2023,12/31/2023
370235,MSPB-1,0.965394,,01/01/2023,12/31/2023
370236,MSPB-1,1.035904,,01/01/2023,12/31/2023
370237,MSPB-1,0.840589,,01/01/2023,12/31/2023
370240,MSPB-1,0.873818,,01/01/2023,12/31/2023
370243,MSPB-1,1.065899,,01/01/2023,12/31/2023
370244,MSPB-1,N/A,1,01/01/2023,12/31/2023
380001,MSPB-1,0.825887,,01/01/2023,12/31/2023
380002,MSPB-1,0.879760,,01/01/2023,12/31/2023
380004,MSPB-1,0.891340,,01/01/2023,12/31/2023
380005,MSPB-1,0.951925,,01/01/2023,12/31/2023
380007,MSPB-1,0.950830,,01/01/2023,12/31/2023
380009,MSPB-1,0.957131,,01/01/2023,12/31/2023
380014,MSPB-1,0.877144,,01/01/2023,12/31/2023
380017,MSPB-1,0.926282,,01/01/2023,12/31/2023
380018,MSPB-1,0.935254,,01/01/2023,12/31/2023
380020,MSPB-1,0.837222,,01/01/2023,12/31/2023
380021,MSPB-1,0.887132,,01/01/2023,12/31/2023
380022,MSPB-1,0.849490,,01/01/2023,12/31/2023
380025,MSPB-1,0.800879,,01/01/2023,12/31/2023
380027,MSPB-1,0.809757,,01/01/2023,12/31/2023
380029,MSPB-1,0.804178,,01/01/2023,12/31/2023
380033,MSPB-1,0.783067,,01/01/2023,12/31/2023
380037,MSPB-1,0.797345,,01/01/2023,12/31/2023
380038,MSPB-1,0.867928,,01/01/2023,12/31/2023
380047,MSPB-1,0.892801,,01/01/2023,12/31/2023
380050,MSPB-1,0.799552,,01/01/2023,12/31/2023
380051,MSPB-1,0.915874,,01/01/2023,12/31/2023
380052,MSPB-1,0.922020,,01/01/2023,12/31/2023
380056,MSPB-1,0.875405,,01/01/2023,12/31/2023
380060,MSPB-1,0.913381,,01/01/2023,12/31/2023
380061,MSPB-1,0.927681,,01/01/2023,12/31/2023
380071,MSPB-1,0.833002,,01/01/2023,12/31/2023
380075,MSPB-1,0.881317,,01/01/2023,12/31/2023
380082,MSPB-1,0.918092,,01/01/2023,12/31/2023
380089,MSPB-1,0.865547,,01/01/2023,12/31/2023
380090,MSPB-1,0.878495,,01/01/2023,12/31/2023
380091,MSPB-1,0.930991,,01/01/2023,12/31/2023
380102,MSPB-1,0.883221,,01/01/2023,12/31/2023
380103,MSPB-1,0.879015,,01/01/2023,12/31/2023
390001,MSPB-1,0.971294,,01/01/2023,12/31/2023
390002,MSPB-1,1.021050,,01/01/2023,12/31/2023
390003,MSPB-1,0.916388,,01/01/2023,12/31/2023
390004,MSPB-1,1.093221,,01/01/2023,12/31/2023
390006,MSPB-1,0.978717,,01/01/2023,12/31/2023
390009,MSPB-1,1.008390,,01/01/2023,12/31/2023
390012,MSPB-1,0.985323,,01/01/2023,12/31/2023
390013,MSPB-1,0.959239,,01/01/2023,12/31/2023
390016,MSPB-1,1.013645,,01/01/2023,12/31/2023
390026,MSPB-1,0.998917,,01/01/2023,12/31/2023
390027,MSPB-1,0.975332,,01/01/2023,12/31/2023
390028,MSPB-1,1.065767,,01/01/2023,12/31/2023
390030,MSPB-1,1.042378,,01/01/2023,12/31/2023
390032,MSPB-1,1.014324,,01/01/2023,12/31/2023
390035,MSPB-1,0.905075,,01/01/2023,12/31/2023
390036,MSPB-1,1.128935,,01/01/2023,12/31/2023
390037,MSPB-1,1.163795,,01/01/2023,12/31/2023
390039,MSPB-1,0.981630,,01/01/2023,12/31/2023
390041,MSPB-1,0.946221,,01/01/2023,12/31/2023
390042,MSPB-1,0.990570,,01/01/2023,12/31/2023
390044,MSPB-1,1.010331,,01/01/2023,12/31/2023
390045,MSPB-1,0.972222,,01/01/2023,12/31/2023
390046,MSPB-1,1.012970,,01/01/2023,12/31/2023
390048,MSPB-1,0.906219,,01/01/2023,12/31/2023
390049,MSPB-1,0.963353,,01/01/2023,12/31/2023
390050,MSPB-1,1.042082,,01/01/2023,12/31/2023
390056,MSPB-1,0.970857,,01/01/2023,12/31/2023
390057,MSPB-1,1.017864,,01/01/2023,12/31/2023
390058,MSPB-1,0.995093,,01/01/2023,12/31/2023
390062,MSPB-1,1.039914,,01/01/2023,12/31/2023
390063,MSPB-1,1.053479,,01/01/2023,12/31/2023
390065,MSPB-1,0.976801,,01/01/2023,12/31/2023
390066,MSPB-1,0.967656,,01/01/2023,12/31/2023
390067,MSPB-1,1.041820,,01/01/2023,12/31/2023
390068,MSPB-1,0.945830,,01/01/2023,12/31/2023
390070,MSPB-1,0.971609,,01/01/2023,12/31/2023
390073,MSPB-1,1.120567,,01/01/2023,12/31/2023
390079,MSPB-1,0.983718,,01/01/2023,12/31/2023
390086,MSPB-1,0.992042,,01/01/2023,12/31/2023
390090,MSPB-1,1.088055,,01/01/2023,12/31/2023
390091,MSPB-1,0.917243,,01/01/2023,12/31/2023
390093,MSPB-1,0.929584,,01/01/2023,12/31/2023
390096,MSPB-1,0.969666,,01/01/2023,12/31/2023
390097,MSPB-1,0.947203,,01/01/2023,12/31/2023
390100,MSPB-1,0.974155,,01/01/2023,12/31/2023
390101,MSPB-1,1.018152,,01/01/2023,12/31/2023
390102,MSPB-1,1.056769,,01/01/2023,12/31/2023
390104,MSPB-1,0.992845,,01/01/2023,12/31/2023
390107,MSPB-1,0.979487,,01/01/2023,12/31/2023
390110,MSPB-1,1.051030,,01/01/2023,12/31/2023
390111,MSPB-1,1.021693,,01/01/2023,12/31/2023
390112,MSPB-1,0.941027,,01/01/2023,12/31/2023
390113,MSPB-1,0.927084,,01/01/2023,12/31/2023
390114,MSPB-1,1.003391,,01/01/2023,12/31/2023
390115,MSPB-1,1.054657,,01/01/2023,12/31/2023
390116,MSPB-1,0.959971,,01/01/2023,12/31/2023
390117,MSPB-1,1.031773,,01/01/2023,12/31/2023
390123,MSPB-1,1.036591,,01/01/2023,12/31/2023
390125,MSPB-1,1.028208,,01/01/2023,12/31/2023
390127,MSPB-1,0.975717,,01/01/2023,12/31/2023
390133,MSPB-1,0.940187,,01/01/2023,12/31/2023
390137,MSPB-1,1.155652,,01/01/2023,12/31/2023
390138,MSPB-1,0.901676,,01/01/2023,12/31/2023
390139,MSPB-1,0.988498,,01/01/2023,12/31/2023
390142,MSPB-1,0.992162,,01/01/2023,12/31/2023
390145,MSPB-1,0.951305,,01/01/2023,12/31/2023
390146,MSPB-1,0.932034,,01/01/2023,12/31/2023
390147,MSPB-1,1.033913,,01/01/2023,12/31/2023
390150,MSPB-1,0.839365,,01/01/2023,12/31/2023
390151,MSPB-1,0.920629,,01/01/2023,12/31/2023
390153,MSPB-1,0.992038,,01/01/2023,12/31/2023
390156,MSPB-1,1.026843,,01/01/2023,12/31/2023
390157,MSPB-1,1.205249,,01/01/2023,12/31/2023
390160,MSPB-1,0.983949,,01/01/2023,12/31/2023
390162,MSPB-1,0.957743,,01/01/2023,12/31/2023
390163,MSPB-1,0.974096,,01/01/2023,12/31/2023
390164,MSPB-1,1.004905,,01/01/2023,12/31/2023
390168,MSPB-1,0.939099,,01/01/2023,12/31/2023
390173,MSPB-1,0.940096,,01/01/2023,12/31/2023
390174,MSPB-1,1.012814,,01/01/2023,12/31/2023
390178,MSPB-1,0.923061,,01/01/2023,12/31/2023
390179,MSPB-1,0.959055,,01/01/2023,12/31/2023
390180,MSPB-1,1.069735,,01/01/2023,12/31/2023
390183,MSPB-1,0.906234,,01/01/2023,12/31/2023
390184,MSPB-1,0.901843,,01/01/2023,12/31/2023
390185,MSPB-1,1.014212,,01/01/2023,12/31/2023
390195,MSPB-1,1.000459,,01/01/2023,12/31/2023
390198,MSPB-1,1.156644,,01/01/2023,12/31/2023
390199,MSPB-1,0.931345,,01/01/2023,12/31/2023
390201,MSPB-1,0.981863,,01/01/2023,12/31/2023
390203,MSPB-1,0.941218,,01/01/2023,12/31/2023
390204,MSPB-1,1.069334,,01/01/2023,12/31/2023
390211,MSPB-1,0.954031,,01/01/2023,12/31/2023
390217,MSPB-1,0.950307,,01/01/2023,12/31/2023
390219,MSPB-1,0.956587,,01/01/2023,12/31/2023
390222,MSPB-1,1.008382,,01/01/2023,12/31/2023
390223,MSPB-1,0.980441,,01/01/2023,12/31/2023
390225,MSPB-1,0.954263,,01/01/2023,12/31/2023
390226,MSPB-1,1.019425,,01/01/2023,12/31/2023
390228,MSPB-1,0.939787,,01/01/2023,12/31/2023
390231,MSPB-1,0.955877,,01/01/2023,12/31/2023
390233,MSPB-1,0.997878,,01/01/2023,12/31/2023
390237,MSPB-1,1.087389,,01/01/2023,12/31/2023
390256,MSPB-1,1.059772,,01/01/2023,12/31/2023
390258,MSPB-1,1.081340,,01/01/2023,12/31/2023
390265,MSPB-1,0.973448,,01/01/2023,12/31/2023
390266,MSPB-1,0.920469,,01/01/2023,12/31/2023
390267,MSPB-1,0.976385,,01/01/2023,12/31/2023
390268,MSPB-1,1.020654,,01/01/2023,12/31/2023
390270,MSPB-1,0.977625,,01/01/2023,12/31/2023
390272,MSPB-1,1.024081,,01/01/2023,12/31/2023
390278,MSPB-1,0.975091,,01/01/2023,12/31/2023
390304,MSPB-1,0.963211,,01/01/2023,12/31/2023
390307,MSPB-1,0.808622,,01/01/2023,12/31/2023
390316,MSPB-1,0.872448,,01/01/2023,12/31/2023
390322,MSPB-1,0.792844,,01/01/2023,12/31/2023
390323,MSPB-1,0.994917,,01/01/2023,12/31/2023
390324,MSPB-1,0.919267,,01/01/2023,12/31/2023
390325,MSPB-1,0.781878,,01/01/2023,12/31/2023
390326,MSPB-1,0.923660,,01/01/2023,12/31/2023
390327,MSPB-1,1.304108,,01/01/2023,12/31/2023
390328,MSPB-1,1.008435,,01/01/2023,12/31/2023
390329,MSPB-1,1.010328,,01/01/2023,12/31/2023
390330,MSPB-1,0.937790,,01/01/2023,12/31/2023
390331,MSPB-1,N/A,1,01/01/2023,12/31/2023
390332,MSPB-1,0.924116,,01/01/2023,12/31/2023
390333,MSPB-1,0.630807,,01/01/2023,12/31/2023
390334,MSPB-1,0.965695,,01/01/2023,12/31/2023
390335,MSPB-1,0.931969,,01/01/2023,12/31/2023
390336,MSPB-1,1.088161,,01/01/2023,12/31/2023
390337,MSPB-1,0.871446,,01/01/2023,12/31/2023
390338,MSPB-1,0.979242,,01/01/2023,12/31/2023
390339,MSPB-1,0.939937,,01/01/2023,12/31/2023
410004,MSPB-1,1.039630,,01/01/2023,12/31/2023
410005,MSPB-1,1.059308,,01/01/2023,12/31/2023
